cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
107,Public notices and classified advertising sections,"A collection of newspaper pages focused on announcements, public notices, and classified advertising content (employment, services, real estate, etc.), including editorial policies that govern classification and copy handling.","['public notices', 'classified ads', 'employment listings', 'business services', 'real estate index', 'advertising policy', 'copy editing', 'rates per line']",77,6.847668308867663,openai:gpt-5-nano,3e8dea9525ba83433293072238147dc438d0b5df4667057a3dd57b627ad92001,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
108,Annexation and temporary zoning with future zoning amendment,"Territory annexed into a city, with temporary zoning assigned pending permanent classification, including school district inclusion and ward designation; later amended zoning code to establish permanent rules for the annexed area.","['annexation', 'temporary zoning', 'One-Family Dwelling', 'ward designation', 'school district', 'permanent zoning amendment', 'zoning ordinance']",70,7.0299946785240905,openai:gpt-5-nano,1dc2916503830f327bd110f5c57c41faaafc636f5273c4fa8fb035029474e3c5,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
109,"Adoption of zoning map, plat, and building-permit rules","Local government enacts zoning regulations and permitting, adopting a zoning map and plat, establishing building-permit requirements, and penalties for violations; addresses annexed territory.","['zoning', 'map adoption', 'plat', 'building permits', 'planning and zoning', 'emergency declaration', 'penalties', 'annexation']",400,58.31175458795042,openai:gpt-5-nano,1ad686012d5a3557ac6e6ebab791bae94e3a29ec8a60e0da7cbc126a2d7e3215,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
11,Flood hazard overlay districts and base flood elevation standards,"Regulatory provisions creating floodway/overlay districts, setting base flood elevation data requirements, anchoring and floodproofing standards, and permitting-review processes to control development in flood-prone areas.","['floodway overlay district', 'floodplain', 'base flood elevation', 'anchoring', 'floodproofing', 'manufactured homes', 'FIRM', 'Flood Insurance Study']",171,8.010002953379388,openai:gpt-5-nano,35ce08f2c4937ffe2092dbb835eeb85bc5833887206e5948da362c319bd2c646,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
110,Rezoning and district map amendments with plats and historic districts,"Regulatory actions altering zoning classifications, updating zoning maps, approving subdivision plats, and addressing historic district overlays within the City of Lawrence.","['rezoning', 'district map amendment', 'final plat', 'replat', 'Planned Residential Development', 'RD-1', 'C-3', 'PRD-2', 'historic_district', 'parking', 'permitted_uses', 'notice', 'hearing']",261,27.61380400645107,openai:gpt-5-nano,513c06438170f48d1cccc469a5a0b54c552abeb053716fd516da23d247d02b32,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
111,Vehicle advertisements and public sale notices,"A mix of newspaper car advertisements highlighting features and pricing, accompanied by a public auction notice; not related to zoning or land-use regulation.","['car advertisement', 'automobile', 'advertising', 'public notice', 'auction', 'marshal sale', 'pricing']",122,9.669117922961323,openai:gpt-5-nano,cba50db172bab49bdbd90d96a45608633e895180e9cc5316bda7b90c147bac9b,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
112,Enforcement penalties and map-correction provisions in a local ordinance,"Cluster focuses on a municipal zoning-related ordinance that establishes penalties for violations, a separability clause, an immediate effective date, and administrative authority to correct the zoning map within a year.","['penalties', 'separability', 'effective date', 'zoning map', 'planning commission', 'village council', 'administration', 'ordinance', 'violation', 'misdemeanor']",113,9.245123836771102,openai:gpt-5-nano,b1716ad84a05c5a66296a532574d39bb5891d838e9fd04a13adf2411fdfcddcb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
113,Amend zoning map to create C-S Shopping Center District,"Procedural amendment to designate a shopping-center district and impose development-plan requirements, with Planning Commission review and Township Council hearings.","['zoning map amendment', 'C-S Shopping Center District', 'development plan', 'planning commission', 'township council', 'public hearing', 'shopping center zoning', 'layout requirements']",41,0.9795925737818906,openai:gpt-5-nano,1e0e806a83a0c5eab791cf9e535148e3f241e64699edbfc586f399f2893e5f48,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
114,Formation of local street improvement district and assessments,"Procedural notices and resolutions creating a local improvement district to finance street improvements (curb, gutter, paving), defining district boundaries, apportioning costs between district and city, and authorizing related utilities work under state statute.","['improvement district', 'assessment', 'petition', 'resolution', 'notice', 'hearing', 'street paving', 'curb', 'gutter', 'water mains', 'sewer', 'apportionment', 'city-at-large']",94,5.583221953335693,openai:gpt-5-nano,a2256b5e8243ba2d092871b66b0f1a907524a3ed80814249b1241fe55e961151,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
115,Housing code definitions for dwellings and occupancy,"Defines terms used to regulate housing conditions, occupancy, and dwelling classifications in the municipal housing code.","['habitable room', 'dwelling unit', 'occupant', 'operator', 'multiple dwelling', 'basement', 'openable area', 'housing code', 'definitions', 'rooming unit', 'rooming house', 'habitable space']",55,2.6779831664698412,openai:gpt-5-nano,5b8e43c2f3c2aa129fb78aa09a1246c2b13734f498b16e9dcf04218d34dc657d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
116,Real estate classifieds and property transfer notices,"Cluster comprises classified real estate ads, auctions, and notices announcing property sales, rentals, and transfers; not zoning or land-use regulation content.","['real estate', 'classified ads', 'auction', 'sale', 'rental', 'property transfer', 'mortgage', 'advertisement']",375,33.89533326906766,openai:gpt-5-nano,6dbd568a584945fde603643a05731863e20ca6b5b24d93b4dbbc74c5571cae5e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
117,Rezoning parcels and amending district zoning map,"Ordinances rezoning parcels and amending district zoning maps across multiple cases, including creation of new districts (e.g., R-6) and district-to-district changes.","['rezoning', 'zoning map amendment', 'text amendment', 'R-6', 'dormitory district', 'district change', 'public hearing', 'planning commission', 'city council', 'mapping']",42,5.1046766632060745,openai:gpt-5-nano,73dd766b9057890a3452e4800429217c283e354a2d14baecd857e93f6c927b2a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
118,Front and rear yard setback definitions in zoning code,"Defines front and rear yard measurements and how they are applied to lots, including corner lots and exclusions for projections.","['front yard', 'rear yard', 'yard measurement', 'yard definitions', 'setbacks', 'lot width', 'ordinance']",31,1.2129143228684205,openai:gpt-5-nano,4f5c103e6d8df602d37a5c65194910d3d5acac6255abc3c5b43eb876d1ac03ef,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
119,Definitions and variance rules in city zoning code,"Glossary of zoning terms and variance provisions within the city's zoning code, including definitions of districts, uses, and nonconforming provisions, plus accessory-structure definitions.","['definitions', 'variance', 'districts', 'accessory_structures', 'nonconforming_uses', 'alley', 'apartment', 'yard', 'height', 'ordinance']",1638,72.92929302609302,openai:gpt-5-nano,77aba04a53d16f16f26a9342f5027d408a18d95bb2597f22560aa91a8ec8f1f7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
12,Newspaper page continuation notices and cross-page references,Cluster contains boilerplate notices indicating continued articles across pages and cross-page references in several newspapers; no zoning content.,"['continued on page', 'Continued from Page', 'page reference', 'issue_id', 'chunk_id', 'cross-page references']",41,2.14564509819994,openai:gpt-5-nano,8c4b60bf2ccf4a61e49dc180dbcee800bc65ea38e2c63b06dc116a29e7ab1c0a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
120,Adoption and amendment of building and plumbing codes,"Cluster of excerpts showing local governments adopting and amending building-related codes (plumbing, electrical, mechanical) by ordinance, including by-reference code adoption, section-level amendments, administration provisions, and penalties.","['plumbing code', 'electrical code', 'building code', 'adoption by reference', 'amendment of code', 'administration', 'penalties', 'permits', 'fees']",126,9.352587526852231,openai:gpt-5-nano,54b0c9d8521d409f351aec87e24bf7c72fd53c1663d6c6b7ebfe7099a823cbaf,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
121,Construction permit licensing and fee schedules,"Excerpts detailing licensing for trades, permit processes, and building-code fee schedules, including amendments and notices for adoption.","['permits', 'licensing', 'fees', 'improvement location permit', 'building code', 'ordinance', 'appeals', 'department of planning and development', 'bonding', 'fee procedures']",64,3.7069436962819315,openai:gpt-5-nano,9d8ed7bbc79a4641eb8b17f78ab076fa528ed8a7f380152eaebb5cc2eddad6dd,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
122,Public hearing on district map changes and rezonings,"Notices and actions related to changes in zoning classifications and district maps, including rezonings to Planned Unit Developments (PUDs) and amendments to zoning regulations, with planning commissions and public hearings.","['rezoning', 'district map', 'PUD', 'public hearing', 'zoning regulations', 'zone change', 'ordinance', 'planning commission', 'notice', 'petition', 'application', 'special use']",37,1.9859049798409065,openai:gpt-5-nano,d8cdc229afcb81d1f7e307d8eab98548073681c31d45e7dc4f91cb0bbc879e1a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
123,Probate court notices for will probate and executor appointment,"Public probate notices announcing hearings, petitions, and actions in Kansas estate proceedings, including will probate, executor appointments, and creditor notices.","['probate', 'will probate', 'executor appointment', 'letters testamentary', 'public notice', 'creditor notice', 'Kansas Simplified Estates Act', 'probate court', 'petition', 'hearing']",128,9.846657702985599,openai:gpt-5-nano,06e2c8f27abf4b49dbcfca0014ba0a556696ad596afa4dadb45db91d71517a15,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
124,Establishment of zones and admin rules with permit fees,"Legal framework establishing zoning districts, land-use controls, administration of the ordinance, and related procedures such as permits, penalties, and appeals; includes district designation (A residential zone) and public hearing notices","['zones', 'districts', 'land use', 'permits', 'public hearing', 'enforcement penalties', 'appeals', 'administration']",52,2.227517983604696,openai:gpt-5-nano,1d9bbf65d278f01f10396218e6ffed9081252343bfa75d7d9f3ecb28d426631c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
125,Industrial district permits and nonconforming use rules,"A collection of historic municipal zoning text excerpts detailing industrial district classifications, permitted use lists, setback and height rules, and rules governing nonconforming uses, including sections on amendments and definitions.","['nonconforming uses', 'industrial districts', 'permitted uses', 'height and setbacks', 'amendments', 'definitions', 'district regulations']",36,2.364170982570683,openai:gpt-5-nano,407da5d578416e90b8fad1e80a0c249d5d35a88314052d97ae5db78e3ad52c4c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
126,Public hearing for district map change and text amendments,"Procedural excerpts describing amendments to district boundaries and related zoning text changes, with required notices, planning commission reviews, and final approvals by county authorities.","['district map', 'rezoning', 'amendment', 'public hearing', 'notice', 'planning commission', 'board of supervisors', 'district boundaries', 'text amendments', 'Official Zoning Map', 'boundary changes', 'petitions', 'applications']",204,7.597405479002792,openai:gpt-5-nano,7777ba50645b7156f287c10983b541f4b6d7ca6afd0624e5b7e1a9cf1f9f03ca,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
127,Nonconforming use and structure continuation regulations,"Regulations governing continuation, modification, or termination of uses and structures that do not conform to current district rules, including restrictions on enlargement and required conformity after cessation.","['nonconforming', 'uses', 'structures', 'continuation', 'enlargement', 'cessation', 'board of appeals', 'district regulations']",551,22.86013384263338,openai:gpt-5-nano,a0c1542edbf1cb9d144b18b6c9999cf94af633fd3ef843263b9fe30171259f45,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
128,Adoption of district-based building and development standards,"Enactment of a district-based regulatory framework establishing district boundaries and specifying building, lot, and use standards, with enforcement and nonconforming-use provisions.","['districts', 'height', 'density', 'lot occupancy', 'yards', 'open spaces', 'enforcement', 'nonconforming uses', 'penalties', 'administration']",52,2.6533739288561153,openai:gpt-5-nano,0f92252aecfb271158c62500703b4ba5750574b4544a4f82b6a9f157cf97b630,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
129,"Definitions of Yard, Height, and Related Zoning Terms","Definitional provisions that establish key land-use terms such as yard, front/rear yards, structure, use and height within a zoning code.","['yard', 'height', 'structure', 'use', 'front yard', 'tourist home', 'non-conforming use', 'street', 'yard definitions']",51,2.6495460722960624,openai:gpt-5-nano,f1369d874bbea3715aa4ea3087c023dd5ed2ca78c7ad8ec6e58e38307e8b7014,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
13,Unclear fragments with no regulatory content,OCR-like fragments from old newspaper clippings that do not contain identifiable zoning or land-use provisions; text appears fragmented and inconclusive.,"['OCR noise', 'newspaper clipping', 'fragmented text', 'no zoning content', 'non-zoning']",61,3.266576705519867,openai:gpt-5-nano,1118650d2bb48c5bb73a90742cafd897652ecba8702d57154bcc9a443af95635,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
130,Interpretation of district boundary lines on zoning maps,"Rules for determining the location of zoning district boundaries when map indications are unclear, including centerline, lot-line, and map scale references; district maps are binding parts of the ordinance.","['district boundaries', 'zoning map interpretation', 'centerlines', 'lot lines', 'district map', 'zone maps', 'map scale']",117,4.489813368841541,openai:gpt-5-nano,851ca383a10fea4e07a99142499b88fd2c02140bf2355cbeeb5862b82b96cab2,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
131,Ordinance adoption sequence and publication notices,"Procedural steps for enacting municipal ordinances: readings, council action, mayor approval, attestation, and newspaper publication.","['ordinance adoption', 'readings', 'city council', 'mayor approval', 'city clerk attestation', 'publication in newspaper', 'publication notice']",89,6.016723867417067,openai:gpt-5-nano,69d56b12171895e8c4ab0196c31c56681e62802528537c62423aee424327cf56,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
132,"Severability, Repeal, and Effective Date Clauses in Ordinance","Cluster contains newspaper excerpts describing severability, repeal of conflicting ordinances, and the effective date language within an ordinance, reflecting administrative legislative mechanics rather than zoning specifics.","['severability', 'repeal', 'conflicting ordinances', 'effective date', 'ordinance language', 'county commissioners']",86,5.906918420999047,openai:gpt-5-nano,8103be92f4a6bbf7da1627412fc4df4d87e9bc17191520e0a0ed669c47291bf4,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
133,Newspaper issue page headers,"Headers listing publication details (title, date, page, edition) found at the top of pages; not regulatory text.","['newspaper', 'header', 'publication date', 'page', 'issue', 'edition', 'page header']",280,15.049876584466167,openai:gpt-5-nano,d80dded821f05bff0b1de578022743266a163ff7e2adcba318aa40dd0a161073,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
134,Subdivision ordinance header with no substantive provisions,Header-only reference to a subdivision ordinance; no substantive provisions are shown in this excerpt (Continued from Page One).,"['subdivision', 'ordinance', 'plat', 'continued from page one']",30,1.6222724115044282,openai:gpt-5-nano,8e8df6a087cc127b6702820bad04789afbe0ff4c66e6cbac077abd0cc60b6699,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
135,Building permit submissions with site plans and occupancy reviews,"Procedural framework requiring applicants to file building and occupancy permits, submit plot/site plans, and obtain occupancy certificates under zoning provisions; includes zoning administrator involvement and temporary occupancy rules.","['building permit', 'plot plan', 'site plan', 'occupancy permit', 'certificate of occupancy', 'temporary occupancy', 'zoning administrator', 'parking', 'height', 'bulk', 'lot area', 'land use']",370,16.980746797022707,openai:gpt-5-nano,169c2f863aaf508294c7c69c3521f177cd42422d31eb7ccb7ed14f4be3e2c256,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
136,Enforcement penalties for ordinance violations and daily offenses,"Text excerpts describing penalties for violating municipal ordinances, including fines, possible imprisonment, daily offense accrual, and abatement/cost recovery provisions.","['violation', 'fines', 'misdemeanor', 'daily offense', 'imprisonment', 'abatement', 'court costs', 'offense', 'ordinance']",135,7.049507973425532,openai:gpt-5-nano,4543ce18f000c8efc893b6938c31f2c4fb843a62fcadd2f742df0323b77c2800,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
137,"Permits, occupancy certificates, and violation penalties enforcement","Procedural and substantive rules enforcing land-use compliance through building permits, occupancy certificates, inspections, and penalties, operated by the zoning administrator and related bodies.","['building permit', 'certificate of occupancy', 'violation penalties', 'enforcement', 'zoning administrator', 'inspections', 'abatement', 'recordkeeping', 'notice of violations']",30,1.6356624617164188,openai:gpt-5-nano,54893d84b099d1c7ca17c53f47a99f099902b52edef1b6bef517dd2c89c51027,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
138,Variance and Appeals Processing for District Standards,"Outline of procedural and substantive rules for granting variances, exceptions, and related modifications to district regulations. Emphasizes the authority of boards (board of adjustments and board of appeals), conditions attached to approvals, and treatment of nonconforming uses and accessory structures.","['variance', 'board of appeals', 'board of adjustment', 'nonconforming use', 'temporary accessory building', 'extension into more restricted district', 'conditions and safeguards']",136,5.55311489451224,openai:gpt-5-nano,721efcd270f1040c75eede22b00055b0a22b62435c5f5aecd7385af1fb16f5e7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
139,Appeals and variances process for zoning decisions,"Procedural framework governing appeals of administrative zoning decisions, board powers to interpret district maps, grant variances, and require notices and public hearings.","['appeals', 'variance', 'board of appeals', 'zoning administrator', 'interpret map', 'district boundary', 'public hearing', 'notice']",163,7.333253440052988,openai:gpt-5-nano,1c031c210bf67762d0bf36d273f050d4e39f62e36c1ff8244318d7b91f13919a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
14,Publication of legal notices in newspapers,"Cluster containing boilerplate legal notices (legal notices headings) from newspapers, representing government publication requirements rather than substantive zoning content.","['legal notice', 'newspaper', 'public notice', 'advertisement', 'government notice']",86,3.7553240646636548,openai:gpt-5-nano,7b210862ede46090db165f4a9baaa0cb6a52acde5464bdfae5624be86a15ba37,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
140,Board of Adjustment Appeals and Variances Procedures,"Procedural framework for Board of Adjustment appeals, variances, and conditional uses, including hearings, public notices, and minutes.","['Board of Adjustment', 'appeals', 'variance', 'conditional use', 'public notice', 'minutes', 'open meetings']",140,5.978400781522328,openai:gpt-5-nano,6b12561414f8ef5651bd80cba1fdd112baaa63eeef28d5bac6d6fe381b5b3c24,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
141,Rezoning map amendments and district boundary changes,"Procedural and substantive actions altering how a city’s zoning districts are mapped, including amending district boundaries and reclassifying parcels, illustrated by Garden City’s district map change and ordinance adoption.","['rezoning', 'district map', 'R4', 'R2', 'Garden City', 'zoning map amendment', 'Ordinance No. 1142']",44,3.853216228216227,openai:gpt-5-nano,9dfb9c6406d05ebf5f0e9c4bdd9504cdf0802747d0092e15e329e7bf159d811e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
142,"C-2 District uses, height, and lot standards","Regulations governing the C-2 General Commercial district, detailing which residential and commercial uses are permitted, and the height, lot area per dwelling unit, and yard/setback requirements.","['C-2 District', 'uses', 'building height', 'lot area', 'dwelling unit', 'setbacks', 'yards', 'General Commercial', 'zoning']",281,10.408854355505673,openai:gpt-5-nano,46987a341dfef75c5b3b785c7c89a3011e243fdb2cc135c567c83c71c01a7a36,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
143,Official Map amendments and street actions with hearings,"Public notices and ordinances about amending the city Official Map, adding street extensions, vacating alleys, and coordinating related hearings and assessments.","['Official Map', 'street extension', 'city ordinance', 'public hearing', 'alley vacation', 'sidewalk assessment', 'city council', 'map amendment']",31,2.0598907433146567,openai:gpt-5-nano,6314037182f5cacbec1aa2cb6aa8dc798308836b57d7f7423d5d36ce0de9808a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
144,"Setbacks, parking, and lot rules with permit processes","A cluster detailing yard setbacks, lot area/width, building height, parking requirements, and district references, plus permit and hearing procedures for conditional uses and special permits.","['setbacks', 'yards', 'lot_area', 'lot_width', 'building_height', 'parking', 'districts', 'C-1', 'Planning Commission', 'Board of Zoning Appeals', 'special permit', 'conditional use', 'Comprehensive Plan', 'urban design']",58,1.9782134739716901,openai:gpt-5-nano,762c806d46717f0bd0441035b90d3cab6f327c18d0e972d3adb804a2d9644ffc,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
